------------------------------------------------------------------------------
Dataset: adult | Method: Curv   | Seed: 0 | Budget: 150
------------------------------------------------------------------------------
Trial | Loss
   17 |  0.30689114
   18 |  0.30235701
   19 |  0.38351937
   20 |  0.31407749
   21 |  0.30601476
   22 |  0.36135148
   23 |  0.35744926
   24 |  0.33313653
   25 |  0.30484317
   26 |  0.36306734
   27 |  0.36577952
   28 |  0.30233394
   29 |  0.33601937
   30 |  0.29835793
   31 |  0.36972324
   32 |  0.34519833
   33 |  0.30391144
   34 |  0.34948800
   35 |  0.34542435
   36 |  0.30371310
   37 |  0.38049354
   38 |  0.30170202
   39 |  0.29718173
   40 |  0.29367620
   41 |  0.29604704
   42 |  0.37989852
   43 |  0.36845018
   44 |  0.28398062
   45 |  0.42782287
   46 |  0.30152675
   47 |  0.31452951
   48 |  0.42574722
   49 |  0.29421586
   50 |  0.29093634
   51 |  0.29166974
   52 |  0.29427122
   53 |  0.29336254
   54 |  0.32713100
   55 |  0.30437269
   56 |  0.31021679
   57 |  0.35997233
   58 |  0.29795203
   59 |  0.29820572
   60 |  0.33002767
   61 |  0.36809502
   62 |  0.29675738
   63 |  0.41502306
   64 |  0.30938192
   65 |  0.29414206
   66 |  0.29659594
   67 |  0.30358394
   68 |  0.31691420
   69 |  0.31023524
   70 |  0.35396217
   71 |  0.29820572
   72 |  0.30178966
   73 |  0.39336715
   74 |  0.29479243
   75 |  0.30599631
   76 |  0.32466328
   77 |  0.47027675
   78 |  0.29523063
   79 |  0.35005535
   80 |  0.35446955
   81 |  0.30455719
   82 |  0.37265221
   83 |  0.31277214
   84 |  0.33237085
   85 |  0.31434040
   86 |  0.29167897
   87 |  0.31591328
   88 |  0.30672509
   89 |  0.31591328
   90 |  0.49307195
   91 |  0.42201107
   92 |  0.33654059
   93 |  0.29004151
   94 |  0.38366697
   95 |  0.28804427
   96 |  0.29497693
   97 |  0.29374538
   98 |  0.29372233
   99 |  0.28813192
  100 |  0.32913745
  101 |  0.31919280
  102 |  0.30193265
  103 |  0.32223247
  104 |  0.41732933
  105 |  0.31664206
  106 |  0.28847786
  107 |  0.29121771
  108 |  0.42143911
  109 |  0.29788745
  110 |  0.33822417
  111 |  0.28936346
  112 |  0.30215406
  113 |  0.31202029
  114 |  0.30301660
  115 |  0.31472324
  116 |  0.29777674
  117 |  0.31211254
  118 |  0.30969095
  119 |  0.29252767
  120 |  0.30130535
  121 |  0.32055812
  122 |  0.31210793
  123 |  0.33866236
  124 |  0.30242158
  125 |  0.29795203
  126 |  0.30069649
  127 |  0.29717712
  128 |  0.30969095
  129 |  0.34218173
  130 |  0.29005535
  131 |  0.30647140
  132 |  0.35210332
  133 |  0.33097324
  134 |  0.30222325
  135 |  0.30278597
  136 |  0.29240314
  137 |  0.29166973
  138 |  0.30148063
  139 |  0.29435886
  140 |  0.31475092
  141 |  0.29744926
  142 |  0.29303506
  143 |  0.29115775
  144 |  0.29406827
  145 |  0.35893680
  146 |  0.29176199
  147 |  0.29126845
  148 |  0.29270757
  149 |  0.29340406
  150 |  0.29052122

------------------------------------------------------------------------------
Dataset: higgs | Method: Optuna | Seed: 2 | Budget: 150
------------------------------------------------------------------------------
Trial | Loss
------+-----------
    1 |  0.38374999
    2 |  0.36711715
    3 |  0.44947878
    4 |  0.45365313
    5 |  0.29857933
    6 |  0.33419742
    7 |  0.32772601
    8 |  0.33660516
    9 |  0.36471863
   10 |  0.48924815
   11 |  0.33280443
   12 |  0.29345480
   13 |  0.28465867
   14 |  0.29542896
   15 |  0.28693266
   16 |  0.28684963
   17 |  0.28866235
   18 |  0.42244003
   19 |  0.31398524
   20 |  0.36658210
   21 |  0.29030904
   22 |  0.28529059
   23 |  0.28517527
   24 |  0.28449723
   25 |  0.29318266
   26 |  0.33151291
   27 |  0.29479704
   28 |  0.29663745
   29 |  0.28721402
   30 |  0.33419280
   31 |  0.36734317
   32 |  0.28342251
   33 |  0.28595940
   34 |  0.29806734
   35 |  0.33996771
   36 |  0.28508303
   37 |  0.28748155
   38 |  0.29117158
   39 |  0.31713561
   40 |  0.34806272
   41 |  0.29084871
   42 |  0.30240775
   43 |  0.29196494
   44 |  0.28199723
   45 |  0.28938653
   46 |  0.29363930
   47 |  0.33246771
   48 |  0.32458487
   49 |  0.28684501
   50 |  0.31952029
   51 |  0.33007841
   52 |  0.28474169
   53 |  0.28446494
   54 |  0.29611623
   55 |  0.28208025
   56 |  0.28321494
   57 |  0.28265221
   58 |  0.28302583
   59 |  0.29015682
   60 |  0.28359317
   61 |  0.28415129
   62 |  0.28485239
   63 |  0.28345018
   64 |  0.28271217
   65 |  0.28647140
   66 |  0.28972324
   67 |  0.28119465
   68 |  0.28730166
   69 |  0.28922509
   70 |  0.28254612
   71 |  0.30778598
   72 |  0.29252767
   73 |  0.28587177
   74 |  0.28732933
   75 |  0.28738007
   76 |  0.28838560
   77 |  0.28337177
   78 |  0.28909132
   79 |  0.45026292
   80 |  0.28564114
   81 |  0.30309962
   82 |  0.28340867
   83 |  0.28283672
   84 |  0.28421126
   85 |  0.29405442
   86 |  0.28642066
   87 |  0.28464484
   88 |  0.28227398
   89 |  0.29000461
   90 |  0.32526291
   91 |  0.28386070
   92 |  0.28531365
   93 |  0.28153136
   94 |  0.28219095
   95 |  0.28374538
   96 |  0.28851937
   97 |  0.28551660
   98 |  0.29235701
   99 |  0.29601937
  100 |  0.29600092
  101 |  0.28171586
  102 |  0.30363930
  103 |  0.28270756
  104 |  0.27947878
  105 |  0.28231549
  106 |  0.28353782
  107 |  0.34861162
  108 |  0.28230627
  109 |  0.28495387
  110 |  0.28165129
  111 |  0.28176660
  112 |  0.30883763
  113 |  0.28437730
  114 |  0.42160793
  115 |  0.28151291
  116 |  0.28407288
  117 |  0.28151291
  118 |  0.28261531
  119 |  0.28592712
  120 |  0.30340867
  121 |  0.28699262
  122 |  0.28250461
  123 |  0.28190037
  124 |  0.30342711
  125 |  0.28407288
  126 |  0.28299354
  127 |  0.28380996
  128 |  0.28539668
  129 |  0.28089944
  130 |  0.28103782
  131 |  0.28444188
  132 |  0.28334409
  133 |  0.28740775
  134 |  0.28147601
  135 |  0.28412361
  136 |  0.28190036
  137 |  0.28126383
  138 |  0.28103321
  139 |  0.28190959
  140 |  0.30242312
  141 |  0.28172970
  142 |  0.28177583
  143 |  0.28218634
  144 |  0.28075184
  145 |  0.30786439
  146 |  0.28238930
  147 |  0.28285977
  148 |  0.28270756
  149 |  0.29148985
  150 |  0.28384225

------------------------------------------------------------------------------
Dataset: letter | Method: Curv   | Seed: 0 | Budget: 150
------------------------------------------------------------------------------
Trial | Loss
------+-----------
    1 |  0.28808231
    2 |  0.44106739
    3 |  0.51512890
    4 |  0.75811850
    5 |  0.54812302
    6 |  0.31171415
    7 |  0.30965626
    8 |  0.77155133
    9 |  0.26603347
   10 |  0.50538218
   11 |  0.26546811
   12 |  0.22752148
   13 |  0.86849842
   14 |  0.43186341
   15 |  0.20649027
   16 |  0.55972410
   17 |  0.25535957
   18 |  0.23125282
   19 |  0.44642696
   20 |  0.75407055
   21 |  0.54905020
   22 |  0.23066485
   23 |  0.42718227
   24 |  0.41157847
   25 |  0.63303935
   26 |  0.21085481
   27 |  0.77256897
   28 |  0.72057892
   29 |  0.33025779
   30 |  0.44744459
   31 |  0.38299412
   32 |  0.36214382
   33 |  0.34611036
   34 |  0.42819991
   35 |  0.19710538
   36 |  0.40140208
   37 |  0.61605608
   38 |  0.77376753
   39 |  0.38041610
   40 |  0.32433288
   41 |  0.52451379
   42 |  0.48098146
   43 |  0.34624604
   44 |  0.67010402
   45 |  0.74235640
   46 |  0.15042967
   47 |  0.13715513
   48 |  0.19396201
   49 |  0.31022162
   50 |  0.65257802
   51 |  0.12444595
   52 |  0.25524650
   53 |  0.13677069
   54 |  0.36223428
   55 |  0.13240615
   56 |  0.17605156
   57 |  0.13052917
   58 |  0.13242876
   59 |  0.19764812
   60 |  0.18670285
   61 |  0.23844414
   62 |  0.60990502
   63 |  0.23810493
   64 |  0.76605608
   65 |  0.23810493
   66 |  0.14380371
   67 |  0.75027137
   68 |  0.13891904
   69 |  0.66322930
   70 |  0.10615106
   71 |  0.49631389
   72 |  0.92544098
   73 |  0.12804161
   74 |  0.11354591
   75 |  0.18909995
   76 |  0.10228403
   77 |  0.44075079
   78 |  0.33435098
   79 |  0.63527815
   80 |  0.58916780
   81 |  0.22537313
   82 |  0.75551787
   83 |  0.40931705
   84 |  0.43790140
   85 |  0.45547263
   86 |  0.40398010
   87 |  0.21024423
   88 |  0.21307100
   89 |  0.53810493
   90 |  0.41761646
   91 |  0.80807327
   92 |  0.92659430
   93 |  0.23136590
   94 |  0.34554500
   95 |  0.19384894
   96 |  0.25436454
   97 |  0.18629579
   98 |  0.35361826
   99 |  0.19997739
  100 |  0.27501130
  101 |  0.36393034
  102 |  0.21017639
  103 |  0.22602894
  104 |  0.21442786
  105 |  0.19075079
  106 |  0.20680687
  107 |  0.22317955
  108 |  0.19124830
  109 |  0.20422885
  110 |  0.16013116
  111 |  0.21026684
  112 |  0.29556762
  113 |  0.33790140
  114 |  0.22170963
  115 |  0.33887381
  116 |  0.16766169
  117 |  0.36264134
  118 |  0.60022614
  119 |  0.27860696
  120 |  0.30391226
  121 |  0.16144279
  122 |  0.23272275
  123 |  0.27765716
  124 |  0.18218001
  125 |  0.18340118
  126 |  0.23251922
  127 |  0.23251922
  128 |  0.19710538
  129 |  0.25854816
  130 |  0.28335594
  131 |  0.39970601
  132 |  0.26096788
  133 |  0.20246495
  134 |  0.17492085
  135 |  0.19088647
  136 |  0.27623247
  137 |  0.20000000
  138 |  0.19081863
  139 |  0.34570330
  140 |  0.17170963
  141 |  0.35933966
  142 |  0.31824966
  143 |  0.19109000
  144 |  0.39803256
  145 |  0.31311623
  146 |  0.35913614
  147 |  0.17440072
  148 |  0.16942560
  149 |  0.17503392
  150 |  0.22127996

------------------------------------------------------------------------------
Dataset: letter | Method: Adapt  | Seed: 0 | Budget: 150
------------------------------------------------------------------------------
Trial | Loss
------+-----------
    1 |  0.38159204
    2 |  0.95452284
    3 |  0.11266395
    4 |  0.14400723
    5 |  0.28570782
    6 |  0.51734509
    7 |  0.55859339
    8 |  0.71413388
    9 |  0.53489370
   10 |  0.41644052
   11 |  0.18790141
   12 |  0.42831298
   13 |  0.55979195
   14 |  0.79081863
   15 |  0.71700588
   16 |  0.10483944
   17 |  0.94516056
   18 |  0.49511533
   19 |  0.11476707
   20 |  0.14416553
   21 |  0.56804613
   22 |  0.10483944
   23 |  0.20985979
   24 |  0.08713252
   25 |  0.69330620
   26 |  0.14147444
   27 |  0.13281321
   28 |  0.60669380
   29 |  0.13132067
   30 |  0.11180461
   31 |  0.28308457
   32 |  0.14805518
   33 |  0.08276798
   34 |  0.18717775
   35 |  0.16350068
   36 |  0.12729534
   37 |  0.79285391
   38 |  0.15626413
   39 |  0.13254184
   40 |  0.10054274
   41 |  0.40823157
   42 |  0.17788331
   43 |  0.11096789
   44 |  0.27720488
   45 |  0.89206241
   46 |  0.12028494
   47 |  0.59310267
   48 |  0.56804613
   49 |  0.15178652
   50 |  0.11035730
   51 |  0.40854816
   52 |  0.22559927
   53 |  0.10271370
   54 |  0.46359113
   55 |  0.13306196
   56 |  0.75866124
   57 |  0.53389869
   58 |  0.16467662
   59 |  0.09511533
   60 |  0.12535052
   61 |  0.92023971
   62 |  0.78281320
   63 |  0.39884668
   64 |  0.14249208
   65 |  0.18190864
   66 |  0.95576662
   67 |  0.17962460
   68 |  0.15291723
   69 |  0.12180009
   70 |  0.26209860
   71 |  0.17670737
   72 |  0.07487562
   73 |  0.27125735
   74 |  0.32103121
   75 |  0.09513795
   76 |  0.23170511
   77 |  0.14529625
   78 |  0.13172772
   79 |  0.10042967
   80 |  0.16947083
   81 |  0.13014473
   82 |  0.14464043
   83 |  0.15698779
   84 |  0.16668928
   85 |  0.16924469
   86 |  0.10868385
   87 |  0.12930800
   88 |  0.14088647
   89 |  0.11754862
   90 |  0.19715061
   91 |  0.11259611
   92 |  0.13514247
   93 |  0.21865671
   94 |  0.09183627
   95 |  0.21438263
   96 |  0.27243329
   97 |  0.14436906
   98 |  0.16777476
   99 |  0.12279511
  100 |  0.55275893
  101 |  0.23609226
  102 |  0.07822252
  103 |  0.62112166
  104 |  0.83116237
  105 |  0.13055178
  106 |  0.19635911
  107 |  0.19651741
  108 |  0.50052013
  109 |  0.17085029
  110 |  0.08218001
  111 |  0.11019900
  112 |  0.27139304
  113 |  0.06987788
  114 |  0.13864767
  115 |  0.16325193
  116 |  0.11309362
  117 |  0.14984170
  118 |  0.13573044
  119 |  0.13880597
  120 |  0.16994572
  121 |  0.81318408
  122 |  0.13600181
  123 |  0.12727273
  124 |  0.17471733
  125 |  0.54633649
  126 |  0.11621439
  127 |  0.27503392
  128 |  0.14439167
  129 |  0.31684758
  130 |  0.18204432
  131 |  0.43061963
  132 |  0.14981909
  133 |  0.12023971
  134 |  0.15009046
  135 |  0.09606513
  136 |  0.22799638
  137 |  0.07862958
  138 |  0.10418363
  139 |  0.18946178
  140 |  0.07749887
  141 |  0.10938489
  142 |  0.11227951
  143 |  0.17910448
  144 |  0.07783809
  145 |  0.33498417
  146 |  0.27304387
  147 |  0.15888738
  148 |  0.13344640
  149 |  0.10927182
  150 |  0.26951606

------------------------------------------------------------------------------
Dataset: letter | Method: Optuna | Seed: 0 | Budget: 150
------------------------------------------------------------------------------
Trial | Loss
------+-----------
    1 |  0.38159204
    2 |  0.15456807
    3 |  0.52340570
    4 |  0.91472184
    5 |  0.28107191
    6 |  0.28322026
    7 |  0.92408412
    8 |  0.91687019
    9 |  0.95314337
   10 |  0.90529172
   11 |  0.09470828
   12 |  0.09633650
   13 |  0.33473541
   14 |  0.35461330
   15 |  0.31542288
   16 |  0.47883310
   17 |  0.10988241
   18 |  0.11648576
   19 |  0.21117141
   20 |  0.20540479
   21 |  0.17510176
   22 |  0.08480326
   23 |  0.25874416
   24 |  0.06847581
   25 |  0.06085482
   26 |  0.06942560
   27 |  0.06302578
   28 |  0.34672094
   29 |  0.29149706
   30 |  0.13240615
   31 |  0.12797377
   32 |  0.08231570
   33 |  0.06994572
   34 |  0.54353233
   35 |  0.11625961
   36 |  0.12473994
   37 |  0.57471732
   38 |  0.09113523
   39 |  0.17349615
   40 |  0.17189055
   41 |  0.94274084
   42 |  0.06635007
   43 |  0.16442786
   44 |  0.06114881
   45 |  0.06436002
   46 |  0.08184080
   47 |  0.07620986
   48 |  0.84534147
   49 |  0.06148801
   50 |  0.25798281
   51 |  0.06791045
   52 |  0.06031208
   53 |  0.05061058
   54 |  0.06677974
   55 |  0.06714156
   56 |  0.07767978
   57 |  0.03787879
   58 |  0.35434193
   59 |  0.06668928
   60 |  0.04986432
   61 |  0.07189055
   62 |  0.04925373
   63 |  0.40958842
   64 |  0.05201267
   65 |  0.05422886
   66 |  0.05574401
   67 |  0.05479421
   68 |  0.04113524
   69 |  0.83885120
   70 |  0.16347807
   71 |  0.05655812
   72 |  0.06940299
   73 |  0.06015378
   74 |  0.26194030
   75 |  0.04371325
   76 |  0.03921303
   77 |  0.04016282
   78 |  0.04206241
   79 |  0.04866576
   80 |  0.04644957
   81 |  0.04936680
   82 |  0.04011759
   83 |  0.04219810
   84 |  0.04357757
   85 |  0.04267300
   86 |  0.04267300
   87 |  0.23616010
   88 |  0.04500226
   89 |  0.04531886
   90 |  0.05816373
   91 |  0.03792402
   92 |  0.04217549
   93 |  0.03835368
   94 |  0.04129353
   95 |  0.09199457
   96 |  0.04378109
   97 |  0.05223881
   98 |  0.04733153
   99 |  0.04834917
  100 |  0.10418363
  101 |  0.07722750
  102 |  0.04068295
  103 |  0.03991406
  104 |  0.05176391
  105 |  0.25248756
  106 |  0.03869290
  107 |  0.04534147
  108 |  0.04966079
  109 |  0.14805518
  110 |  0.04918589
  111 |  0.31155586
  112 |  0.06236997
  113 |  0.04032112
  114 |  0.03930348
  115 |  0.03959747
  116 |  0.05599276
  117 |  0.30303030
  118 |  0.04118046
  119 |  0.05590231
  120 |  0.14400724
  121 |  0.04045681
  122 |  0.04337404
  123 |  0.06060606
  124 |  0.04748982
  125 |  0.05759837
  126 |  0.06189507
  127 |  0.03765265
  128 |  0.04891452
  129 |  0.03554952
  130 |  0.03824062
  131 |  0.03776572
  132 |  0.03898688
  133 |  0.03878335
  134 |  0.04059249
  135 |  0.05214835
  136 |  0.03851199
  137 |  0.03896427
  138 |  0.05006784
  139 |  0.04986431
  140 |  0.04778381
  141 |  0.04242424
  142 |  0.03796925
  143 |  0.03796925
  144 |  0.03796925
  145 |  0.03821800
  146 |  0.04054726
  147 |  0.04271822
  148 |  0.04106739
  149 |  0.03821800
  150 |  0.04020805

------------------------------------------------------------------------------
Dataset: letter | Method: Curv   | Seed: 1 | Budget: 150
------------------------------------------------------------------------------
Trial | Loss
------+-----------
    1 |  0.28554952
    2 |  0.36757123
    3 |  0.43998190
    4 |  0.67682044
    5 |  0.33903211
    6 |  0.43663500
    7 |  0.32833559
    8 |  0.40879692
    9 |  0.59468566
   10 |  0.67555405
   11 |  0.55251018
   12 |  0.39416553
   13 |  0.59531886
   14 |  0.29213026
   15 |  0.37641339
   16 |  0.50585707
   17 |  0.55854817
   18 |  0.81157847
   19 |  0.25481682
   20 |  0.35915875
   21 |  0.46675712
   22 |  0.76216644
   23 |  0.28722297
   24 |  0.59468566
   25 |  0.63023519
   26 |  0.36967435
   27 |  0.43692899
   28 |  0.30838986
   29 |  0.60443238
   30 |  0.52295342
   31 |  0.44640433
   32 |  0.54174581
   33 |  0.31404342
   34 |  0.74265039
   35 |  0.50906829
   36 |  0.33869290
   37 |  0.24963817
   38 |  0.49663048
   39 |  0.56006332
   40 |  0.19805518
   41 |  0.20486205
   42 |  0.29690185
   43 |  0.39423337
   44 |  0.16641791
   45 |  0.58455450
   46 |  0.10113071
   47 |  0.11257350
   48 |  0.08340118
   49 |  0.27304387
   50 |  0.62869742
   51 |  0.50952058
   52 |  0.08299412
   53 |  0.44615558
   54 |  0.48410221
   55 |  0.87510176
   56 |  0.36239258
   57 |  0.28738127
   58 |  0.37005880
   59 |  0.31863410
   60 |  0.34262777
   61 |  0.76818182
   62 |  0.38864767
   63 |  0.37663953
   64 |  0.58030302
   65 |  0.23043871
   66 |  0.59665310
   67 |  0.85323383
   68 |  0.35483944
   69 |  0.36806874
   70 |  0.35022614
   71 |  0.58654455
   72 |  0.42528268
   73 |  0.56621438
   74 |  0.94839439
   75 |  0.79633650
   76 |  0.87478516
   77 |  0.09402985
   78 |  0.28575304
   79 |  0.07777024
   80 |  0.09278607
   81 |  0.39997738
   82 |  0.30789235
   83 |  0.40578923
   84 |  0.36478968
   85 |  0.33699683
   86 |  0.07982813
   87 |  0.30827679
   88 |  0.38566259
   89 |  0.66302577
   90 |  0.29432383
   91 |  0.35848032
   92 |  0.17933062
   93 |  0.33061962
   94 |  0.77514699
   95 |  0.26010854
   96 |  0.52304387
   97 |  0.24097693
   98 |  0.08184080
   99 |  0.09667571
  100 |  0.29977385
  101 |  0.07227499
  102 |  0.09674355
  103 |  0.08930348
  104 |  0.09151967
  105 |  0.07632293
  106 |  0.09396201
  107 |  0.09079602
  108 |  0.07589326
  109 |  0.07786070
  110 |  0.25440977
  111 |  0.35909090
  112 |  0.06460877
  113 |  0.07933062
  114 |  0.26845318
  115 |  0.67202623
  116 |  0.47786069
  117 |  0.25273631
  118 |  0.69425599
  119 |  0.26521935
  120 |  0.23699683
  121 |  0.72446856
  122 |  0.21334238
  123 |  0.44310266
  124 |  0.44706015
  125 |  0.25913614
  126 |  0.34355495
  127 |  0.29846223
  128 |  0.28129805
  129 |  0.23686114
  130 |  0.19190411
  131 |  0.31662143
  132 |  0.31861148
  133 |  0.25146992
  134 |  0.46917684
  135 |  0.42688828
  136 |  0.18815016
  137 |  0.26463138
  138 |  0.31311623
  139 |  0.31524197
  140 |  0.07786070
  141 |  0.08774310
  142 |  0.08317504
  143 |  0.06865672
  144 |  0.08774310
  145 |  0.06748078
  146 |  0.08821800
  147 |  0.09595206
  148 |  0.07512438
  149 |  0.07211669
  150 |  0.08444143

------------------------------------------------------------------------------
Dataset: letter | Method: Adapt  | Seed: 1 | Budget: 150
------------------------------------------------------------------------------
Trial | Loss
------+-----------
    1 |  0.94592266
    2 |  0.91469923
    3 |  0.81080959
    4 |  0.91655359
    5 |  0.91347806
    6 |  0.90470375
    7 |  0.12867481
    8 |  0.59330619
    9 |  0.53907734
   10 |  0.27686567
   11 |  0.13536861
   12 |  0.12926278
   13 |  0.42630031
   14 |  0.06711895
   15 |  0.73383084
   16 |  0.28611488
   17 |  0.13120760
   18 |  0.65373134
   19 |  0.30434193
   20 |  0.21302578
   21 |  0.06711895
   22 |  0.09855269
   23 |  0.94781773
   24 |  0.10063320
   25 |  0.09601990
   26 |  0.70610583
   27 |  0.05818635
   28 |  0.04052465
   29 |  0.24588421
   30 |  0.69681140
   31 |  0.25499774
   32 |  0.20158299
   33 |  0.04052465
   34 |  0.05818635
   35 |  0.25336951
   36 |  0.07168702
   37 |  0.18948439
   38 |  0.10454546
   39 |  0.21393035
   40 |  0.05341474
   41 |  0.10140208
   42 |  0.20823157
   43 |  0.11560380
   44 |  0.08218000
   45 |  0.82048846
   46 |  0.07878787
   47 |  0.50085933
   48 |  0.13236092
   49 |  0.13708729
   50 |  0.06488015
   51 |  0.13548168
   52 |  0.11800090
   53 |  0.15314338
   54 |  0.12168702
   55 |  0.13758480
   56 |  0.11829489
   57 |  0.33964269
   58 |  0.05459068
   59 |  0.09855269
   60 |  0.06478969
   61 |  0.08928087
   62 |  0.16298055
   63 |  0.08116237
   64 |  0.29654002
   65 |  0.16515152
   66 |  0.08263229
   67 |  0.30079149
   68 |  0.05074627
   69 |  0.22498869
   70 |  0.10022614
   71 |  0.05710086
   72 |  0.06598824
   73 |  0.24692446
   74 |  0.41901854
   75 |  0.49875621
   76 |  0.15126639
   77 |  0.09000452
   78 |  0.07806422
   79 |  0.09475350
   80 |  0.23068747
   81 |  0.16598824
   82 |  0.66521935
   83 |  0.03934871
   84 |  0.83871551
   85 |  0.14364541
   86 |  0.07173225
   87 |  0.42822252
   88 |  0.23998191
   89 |  0.07261420
   90 |  0.31779738
   91 |  0.26915422
   92 |  0.42672999
   93 |  0.14742198
   94 |  0.76687019
   95 |  0.09902759
   96 |  0.19095432
   97 |  0.20083672
   98 |  0.11510629
   99 |  0.10015830
  100 |  0.49832655
  101 |  0.58930348
  102 |  0.05090457
  103 |  0.05413840
  104 |  0.05533695
  105 |  0.07241067
  106 |  0.07896879
  107 |  0.35101764
  108 |  0.33007689
  109 |  0.05459068
  110 |  0.34007237
  111 |  0.06105835
  112 |  0.05556309
  113 |  0.07939846
  114 |  0.09452736
  115 |  0.05289462
  116 |  0.61870194
  117 |  0.42822252
  118 |  0.57320217
  119 |  0.41852103
  120 |  0.08738127
  121 |  0.08050656
  122 |  0.08297151
  123 |  0.21843057
  124 |  0.42905171
  125 |  0.48616011
  126 |  0.06117142
  127 |  0.08075531
  128 |  0.51872456
  129 |  0.22596111
  130 |  0.18796924
  131 |  0.75838987
  132 |  0.76854364
  133 |  0.22587065
  134 |  0.12236544
  135 |  0.07725011
  136 |  0.14886929
  137 |  0.06734509
  138 |  0.42098598
  139 |  0.17302125
  140 |  0.12541836
  141 |  0.10027137
  142 |  0.06745817
  143 |  0.15669380
  144 |  0.36282225
  145 |  0.33315242
  146 |  0.08292628
  147 |  0.05895523
  148 |  0.06474446
  149 |  0.07496608
  150 |  0.06763908

------------------------------------------------------------------------------
Dataset: letter | Method: Optuna | Seed: 1 | Budget: 150
------------------------------------------------------------------------------
Trial | Loss
------+-----------
    1 |  0.94592266
    2 |  0.14484396
    3 |  0.10558571
    4 |  0.10759837
    5 |  0.07840343
    6 |  0.50940750
    7 |  0.91438263
    8 |  0.61739031
    9 |  0.63231569
   10 |  0.85178652
   11 |  0.47752148
   12 |  0.09595206
   13 |  0.25072365
   14 |  0.11822705
   15 |  0.05002261
   16 |  0.07473993
   17 |  0.24531886
   18 |  0.36469923
   19 |  0.10829942
   20 |  0.09201719
   21 |  0.93530077
   22 |  0.05554048
   23 |  0.14454998
   24 |  0.11573948
   25 |  0.06757123
   26 |  0.08604704
   27 |  0.11637268
   28 |  0.08862505
   29 |  0.34527363
   30 |  0.34493441
   31 |  0.08493894
   32 |  0.06723202
   33 |  0.07116689
   34 |  0.07385798
   35 |  0.25013569
   36 |  0.06429218
   37 |  0.07295342
   38 |  0.25022614
   39 |  0.04907282
   40 |  0.12546359
   41 |  0.19314790
   42 |  0.07358661
   43 |  0.16406603
   44 |  0.06655359
   45 |  0.07924016
   46 |  0.06628223
   47 |  0.08582090
   48 |  0.06250565
   49 |  0.24448213
   50 |  0.08186341
   51 |  0.54798734
   52 |  0.06485753
   53 |  0.09703754
   54 |  0.06343284
   55 |  0.06363636
   56 |  0.06268657
   57 |  0.28077792
   58 |  0.08147897
   59 |  0.07725011
   60 |  0.17609679
   61 |  0.78281320
   62 |  0.05949797
   63 |  0.13502940
   64 |  0.06675712
   65 |  0.26881501
   66 |  0.07908187
   67 |  0.04843962
   68 |  0.06250565
   69 |  0.05798281
   70 |  0.05583447
   71 |  0.17761194
   72 |  0.06537766
   73 |  0.06876979
   74 |  0.08213478
   75 |  0.13319765
   76 |  0.05352782
   77 |  0.11962913
   78 |  0.06659882
   79 |  0.08172773
   80 |  0.03973316
   81 |  0.10746269
   82 |  0.06458616
   83 |  0.04448213
   84 |  0.05126639
   85 |  0.05820895
   86 |  0.04380371
   87 |  0.04534147
   88 |  0.28636363
   89 |  0.04685662
   90 |  0.04830393
   91 |  0.04418815
   92 |  0.04384894
   93 |  0.04543193
   94 |  0.08147897
   95 |  0.05196744
   96 |  0.04914066
   97 |  0.04758029
   98 |  0.09721845
   99 |  0.16426956
  100 |  0.05097241
  101 |  0.05180914
  102 |  0.08658978
  103 |  0.05253279
  104 |  0.04882406
  105 |  0.04473089
  106 |  0.04265038
  107 |  0.04118046
  108 |  0.04208503
  109 |  0.04289914
  110 |  0.04289914
  111 |  0.47100859
  112 |  0.04222072
  113 |  0.04242424
  114 |  0.03839892
  115 |  0.03905473
  116 |  0.03921303
  117 |  0.03921303
  118 |  0.03905473
  119 |  0.04023067
  120 |  0.04339665
  121 |  0.03995930
  122 |  0.04312528
  123 |  0.22616463
  124 |  0.03808232
  125 |  0.03740389
  126 |  0.04088648
  127 |  0.03715513
  128 |  0.04179105
  129 |  0.03640886
  130 |  0.03962008
  131 |  0.03950701
  132 |  0.03654455
  133 |  0.03640886
  134 |  0.15777928
  135 |  0.03692899
  136 |  0.03950701
  137 |  0.03681592
  138 |  0.03833107
  139 |  0.03873813
  140 |  0.03873813
  141 |  0.03833107
  142 |  0.03833107
  143 |  0.03833107
  144 |  0.03873813
  145 |  0.03952962
  146 |  0.06610131
  147 |  0.04466305
  148 |  0.04601990
  149 |  0.04611036
  150 |  0.14210764

------------------------------------------------------------------------------
Dataset: letter | Method: Curv   | Seed: 2 | Budget: 150
------------------------------------------------------------------------------
Trial | Loss
------+-----------
    1 |  0.59414292
    2 |  0.65135685
    3 |  0.58563998
    4 |  0.69654003
    5 |  0.39522840
    6 |  0.65886477
    7 |  0.68833107
    8 |  0.82062415
    9 |  0.83634102
   10 |  0.40388964
   11 |  0.67761194
   12 |  0.61727725
   13 |  0.85300769
   14 |  0.79762551
   15 |  0.52600633
   16 |  0.39534147
   17 |  0.38172773
   18 |  0.87887833
   19 |  0.76334238
   20 |  0.43208955
   21 |  0.44296698
   22 |  0.59305744
   23 |  0.36157847
   24 |  0.89027589
   25 |  0.77238806
   26 |  0.53283581
   27 |  0.56318408
   28 |  0.30090457
